Age,Beijin,Tianjin,Hebei,Shanxi1,Neimenggu,Liaoning,Jilin,Heilongjiang,Shanghai,Jiangsu,Zhejiang,Anhui,Fujian,Jiangxi,Shandong,Henan,Hubei,Hunan,Guangdong,Guagnxi,Hainan,Chongqing,Sichuan,Guizhou,Yunnan,Xizang,Shanxi,Gansu,Qinghai,Ningxia,Xinjiang,Gender,Hukou
0,51877.31843,29851.74989,177259.2604,73630.77698,52238.66592,71391.46579,36068.36166,47036.01983,64949.66864,196276.2971,146268.1373,130629.7104,103045.143,100542.7892,221953.374,172506.9172,122327.0315,141139.4376,288066.3903,125473.0816,26792.42566,58559.67785,114528.07,71312.3426,87477.66996,3265.087683,64595.92665,38553.18179,12959.41941,15133.67697,43387.92468,M,U
1,65334.73632,34693.94883,201342.2074,90554.83741,63559.47775,92663.66659,50015.05074,62589.79999,82117.31931,232399.2474,171092.8228,137985.5764,126300.2029,144537.4446,274763.7403,263481.2241,133832.6887,165876.0229,347832.9634,129261.529,30053.51494,71560.91624,148845.2476,74173.89639,91925.54651,3537.474411,81917.95773,45350.08712,13056.98544,17818.37076,51465.49588,M,U
2,65761.45051,34827.99238,200111.1172,90289.34503,63441.67822,92981.43475,50058.19568,62573.30211,82497.22894,232083.3086,170945.4556,137246.1428,126112.7376,143509.3408,274215.1114,262250.2338,133655.7647,164930.5455,348518.8338,128527.1627,29965.15881,71314.54923,148140.6564,73800.99844,91333.43012,3508.049822,81577.5999,45217.57551,13017.15656,17811.50571,51449.93736,M,U
3,66128.75955,34934.73463,198813.711,89980.81115,63290.52507,93228.12974,50068.86548,62519.39662,82809.64649,231640.152,170700.522,136456.4797,125856.8571,142440.2498,273524.103,260915.0338,133405.3491,163927.2806,348961.1618,127747.654,29862.52919,71035.84527,147377.6163,73399.97244,90712.41402,3477.817543,81202.89993,45063.48809,12971.19256,17794.0907,51403.71119,M,U
4,62241.95467,33209.5313,196155.2824,87730.26942,61459.99016,88767.62206,48131.19011,60352.56977,78496.96512,224526.8258,165151.7155,134252.9283,122048.7367,141060.182,265754.9882,256045.0655,129290.6059,161485.455,334073.2578,125835.9939,29116.50814,69391.18386,144660.0965,72125.47466,89608.64745,3459.642614,79533.7276,43934.77271,12652.35558,17185.16473,49629.29663,M,U
5,46781.18492,28783.05873,180215.3422,96652.34761,65106.26853,95073.10063,52734.08249,74216.9758,63806.12048,209116.3708,165525.396,137007.1083,113020.0839,141625.3747,259214.4976,247738.9312,125654.8454,165178.5489,324469.3133,124573.6736,28362.55258,70328.13397,155528.922,82856.27272,98015.46703,3653.726931,83005.23631,50293.50252,15024.9898,19776.07503,52435.49598,M,U
6,47474.57662,29235.57702,183525.2508,98358.20741,66237.30045,96579.93663,53609.81966,75470.57962,64784.71843,212664.2695,168354.8495,139497.7711,114966.4304,144270.6492,263678.1465,252198.9081,127788.2903,168200.4563,329727.6922,126863.7091,28859.30453,71584.12049,158348.2465,84369.18585,99852.4386,3722.913418,84488.43303,51173.47684,15292.34058,20111.13794,53321.26336,M,U
7,42167.05566,26110.90295,166554.2399,88879.37219,59753.99321,86324.82358,48138.93662,67885.79604,57724.43653,191378.5342,151621.1285,126456.0751,103619.0931,131173.7486,237650.8455,228378.9703,115006.5389,152581.1125,295358.5812,115143.7474,26056.90412,64767.10196,143499.6763,76518.3518,90822.35097,3390.159145,76447.01214,46199.3488,13830.61395,18095.64478,47962.90414,M,U
8,45704.42495,28041.36176,174113.747,93591.9052,63099.94207,92586.11941,51232.47055,72039.0789,62236.99115,202931.8331,160565.4335,132446.9222,109589.3789,136695.3757,251347.148,239626.7313,121933.8594,159622.2378,315627.512,120349.6377,27476.1858,68056.16891,150376.8638,80078.08235,94584.44544,3523.658268,80321.25601,48724.46914,14542.60084,19192.61456,50896.5442,M,U
9,47156.34677,29005.14314,181444.9563,97335.2016,65572.34336,95802.57247,53125.21448,74760.32252,64306.72056,210642.0238,166725.8904,137950.5755,113834.9134,142576.7931,261083.4474,249459.6747,126571.0582,166309.5598,326919.7977,125422.9461,28564.22883,70820.03213,156602.6519,83424.59383,98671.81357,3677.954045,83585.52871,50651.42059,15130.41026,19920.51116,52819.3536,M,U
10,44745.07594,30118.40495,153464.6858,120317.5757,74789.13145,108713.63,60434.15101,93783.58457,54919.53717,205607.8202,153025.8902,150428.7981,101469.7846,137750.8393,246955.9845,241827.5599,131756.7607,150352.8386,387595.3615,117504.7845,30815.7162,82380.97737,185568.2695,99631.75653,101022.4444,3703.301772,93926.30878,58804.8435,16657.69392,21245.8658,57648.62361,M,U
11,41860.0919,28240.53172,144933.3221,113518.0983,70457.58987,101988.6713,56798.46329,88225.5433,51434.15253,193573.6229,144143.5076,142123.7531,95624.30581,130302.7775,232583.4705,228338.4501,124004.7297,142038.9849,364308.4986,111089.2069,29062.28752,77745.00249,175291.6413,94178.89638,95639.33812,3504.419386,88660.52005,55466.69897,15716.91503,19992.41118,54241.09762,M,U
12,44938.79149,30412.65426,157617.5666,123289.9279,76368.07941,109912.1157,61363.24313,95440.12647,55299.58078,209626.0588,156206.3618,154646.7697,103692.1472,142015.1401,251991.557,248255.1878,134228.5332,154535.4124,393632.5975,120983.1864,31546.42484,84466.28646,190690.7821,102547.5033,104352.1058,3821.402102,96354.77508,60219.39442,17070.72716,21635.65336,58689.9078,M,U
13,44415.72834,30008.49745,154714.8752,121104.309,75094.88921,108409.9503,60444.64647,93946.36837,54612.36031,206228.3602,153617.2479,151754.7029,101939.2848,139239.1082,247844.0677,243718.1685,132084.0263,151655.3792,387716.218,118665.7452,30996.36019,82953.86262,187148.8083,100593.2263,102251.9347,3745.671874,94614.21135,59163.31338,16767.6508,21292.64301,57764.38382,M,U
14,46303.83568,31329.51493,162257.4865,126931.0646,78634.62461,113219.9262,63198.90922,98286.19372,56973.31186,215861.0397,160844.5377,159193.1349,106766.3099,146173.5228,259477.8954,255568.107,138225.2458,159079.8809,405404.7287,124532.2962,32479.35886,86958.75704,196300.1258,105557.1796,107399.3149,3933.154819,99195.94372,61999.44673,17574.81603,22280.23137,60439.10488,M,U
15,71128.82385,48151.47065,238811.9542,150665.1713,87224.81374,134082.6521,76621.08527,104660.9674,82918.48961,321059.7327,226304.0055,189176.811,148542.9428,148012.9674,260494.7497,292853.7187,198077.1211,162983.8207,532591.6638,133557.9337,36362.54695,98826.44135,231164.0395,90703.44502,118974.7188,3913.247371,125446.9608,77363.1494,18427.88441,20626.41837,56697.25297,M,U
16,84450.93513,56624.36939,272492.0222,173253.5113,100734.8293,157331.8267,89398.02332,121665.1272,97742.54288,371934.2815,261912.2699,216105.5237,171393.0976,168190.5572,301276.7908,334462.944,229653.7046,186401.3493,622933.3436,152687.4164,41880.96386,113863.1942,263974.4115,103544.0907,135356.6313,4452.989481,143794.4684,88545.50436,21149.36355,23913.4109,65919.50576,M,U
17,98386.49472,65590.61187,309812.3175,197946.781,115401.5213,182004.0478,103060.9359,139943.6612,113382.756,426902.3427,300441.8857,245882.2815,196235.5583,190724.0245,345451.0263,380492.1598,263728.6418,212241.5011,719214.6111,173810.7328,47897.84286,130249.1275,300278.5471,117760.3855,153608.9226,5054.119705,163960.3951,100868.242,24134.20617,27460.73403,75830.58441,M,U
18,102653.1584,67405.45586,302400.9924,195906.8677,115072.2644,186379.9543,104560.6691,141109.7253,116967.2291,427945.973,300682.7798,240500.7814,195365.4447,184759.4155,345322.9619,372008.7724,264745.6013,208032.6343,732648.2275,170243.4515,47536.92834,129344.4717,293515.5631,115041.0577,149134.997,4908.771527,161356.8896,99001.87339,23803.44109,27564.31108,76483.3357,M,U
19,113750.4404,73123.48562,303326.9572,200896.9019,119384.7978,201169.589,111339.2041,148893.787,127581.512,447589.8796,313702.1593,242052.3961,202192.4918,183041.4246,359631.7996,374155.67,277488.4974,210084.0242,784795.2607,171726.7281,48960.91284,133342.0259,295098.8548,115552.506,148289.7782,4883.98913,163998.9287,100195.3122,24277.94143,28887.38883,80735.35558,M,U
20,252605.5212,142031.7795,402093.2166,186279.606,134647.0172,281480.0924,144565.4264,194506.4879,280595.4434,588825.54,433571.5205,250415.9718,276819.9122,202347.4625,576548.1937,450922.3747,297666.1696,288517.586,1121134.808,192830.5908,49490.58057,139556.3133,326080.9531,109770.7458,160328.8972,7446.690013,227858.9544,102750.3079,24060.11358,29604.80251,90579.92088,M,U
21,247501.552,138004.2421,380082.9207,178242.552,128901.3125,274262.6554,139885.0835,187795.0827,273124.8753,567485.402,417151.3374,238790.5567,266034.8773,190024.181,552613.5127,428632.3303,286813.3556,273528.9059,1091290.042,183378.9002,47159.48401,134368.7124,310059.5385,104667.3667,151396.8662,6995.58415,218134.6698,98323.1484,22990.31578,28478.28216,87219.35411,M,U
22,224112.6885,125224.2138,347299.7957,162363.31,117403.06,248690.271,127063.1265,170676.3453,247721.1891,515989.7538,379459.7356,217707.0479,242066.6382,173925.8791,503164.9594,391101.7231,260801.7692,249748.0755,989786.8119,167303.7396,43003.41301,122205.4101,282888.367,95427.6839,138374.9411,6402.370915,198676.8577,89562.36243,20949.49109,25906.35957,79322.60986,M,U
23,227664.4323,127926.1215,361407.6657,167584.1841,121138.0672,253579.5568,130166.9434,175104.5815,252763.035,530018.0062,390219.4883,225225.4499,249119.8201,181784.6326,518751.2782,405465.7892,267932.8793,259381.1718,1009929.167,173397.4204,44509.71249,125609.2559,293216.2936,98727.86928,144095.0732,6690.11791,204998.1076,92438.49252,21643.13924,26644.29387,81527.95326,M,U
24,198333.0314,111783.9519,318915.2625,147245.7708,106417.7734,221357.8095,113912.4078,153360.0003,220725.9171,464500.2163,342190.1981,198132.6825,218545.9103,160777.8264,455518.2197,357089.928,234831.579,228648.0432,881921.7667,152685.8865,39165.40709,110120.2574,258204.2172,86853.87412,127198.9083,5916.307742,180087.7171,81218.17238,19025.79103,23366.40509,71472.76117,M,U
25,205808.1915,95605.13599,269941.5556,136372.8968,117471.8885,207363.5576,99670.92955,139276.9922,244858.2174,372851.9127,331944.3799,153085.1506,201196.0834,121154.1484,374696.5898,253667.4118,181039.1675,193463.3977,841110.8811,149905.3672,38759.87028,96585.40307,207043.5415,77392.54019,124080.0064,7432.907853,137281.9599,64141.59489,17797.8685,25351.33105,68696.12108,M,U
26,206678.9649,95910.78554,268848.3014,136104.1291,117280.0523,207928.4666,99736.59961,139256.0206,245573.6126,373014.0988,331824.3559,152708.38,201168.2141,120552.6178,374388.946,253028.4053,181012.1344,192750.6825,843355.0491,149461.216,38679.98158,96611.11404,206595.6634,77164.20366,123532.0239,7390.914214,136960.8806,64035.85059,17750.82564,25346.93021,68683.57969,M,U
27,211665.8439,98021.0822,270724.5621,137643.6706,118689.0195,212301.0459,101408.7454,141357.3731,250837.7002,379095.1222,336686.4353,154279.948,204208.8377,121163.3789,379517.9746,255601.9055,183744.0505,194243.1235,860992.6221,150843.2046,39110.24702,98152.35355,208849.905,77879.71136,124299.5884,7417.76507,138405.2634,64803.08641,17926.77906,25728.20266,69715.45222,M,U
28,245356.5742,113630.7613,313990.2035,159618.383,137634.4779,246117.281,117577.7212,163904.8016,290788.4291,439546.0041,390395.6733,178916.6033,236781.2952,140535.8909,440073.4619,296419.6312,213052.4141,225280.2711,998138.9808,174937.0469,45354.44811,113805.1124,242195.8106,90319.18337,144168.0741,8604.18184,160505.5837,75147.20758,20789.72857,29832.06596,80835.69814,M,U
29,211646.7313,98250.4332,276086.4828,139669.1892,120338.1792,213034.7445,102257.4965,142815.0734,251587.5657,382471.3183,340329.4218,156734.5898,206308.7494,123837.0562,384045.0423,259704.7202,185638.2951,197915.3065,864082.4636,153428.0995,39694.37299,99066.2272,212021.0669,79211.89748,126873.7822,7594.061855,140566.0312,65705.96118,18219.96447,25994.94097,70439.73496,M,U
30,166498.9233,74567.11405,241666.5086,134823.1902,117033.702,218191.5898,116195.2009,161855.8996,208322.3223,379524.8074,331484.4534,174316.1723,192098.3803,155682.5142,375799.6107,269782.0594,199659.2891,193009.6101,720387.4324,154099.4094,34331.98923,86240.15604,222112.0155,92391.57619,144423.1934,7059.297549,129653.5918,67823.12869,21961.12638,29231.09334,77620.64229,M,U
31,177202.3122,79437.72729,258812.0474,144228.1689,125178.7002,232592.152,124048.2175,172930.1583,221970.8016,405214.5062,354192.4214,186579.9281,205249.0017,166934.4868,401541.469,288626.9254,213240.3761,206708.3346,767656.8985,164973.0372,36720.29876,92139.07363,237732.0219,98938.06567,154826.8318,7569.447798,138745.6423,72522.91582,23503.94842,31218.1995,82911.88423,M,U
32,171032.0313,76848.54916,253495.5476,140899.7088,122246.4167,225351.8684,120608.8295,168445.0068,214830.3446,394070.1287,345069.2164,182511.1916,199941.9874,163976.9347,391194.3843,282024.1718,207527.5057,202474.125,743128.6584,161448.9539,35857.76694,89745.50505,232533.3108,96886.46817,152005.0413,7435.201345,135652.6153,70777.52364,22986.3316,30379.02432,80716.65085,M,U
33,158277.2896,71241.41198,237178.6447,131577.9772,114128.7089,209147.4781,112230.6084,156958.958,199221.5346,366758.6629,321583.2394,170600.5274,186319.5544,153747.5344,364566.0878,263406.0342,193250.0416,189449.6147,689251.5489,150963.5709,33475.01317,83623.21633,217348.1868,90636.85709,142468.3066,6971.273809,126753.3655,66045.36007,21482.74443,28287.05459,75181.59356,M,U
34,175735.2362,79387.69743,269364.0547,148852.1095,129042.6841,233616.3188,126044.3266,176776.2079,222155.3464,412046.5075,362286.9403,193376.1723,209870.0561,175360.6229,410703.3946,298079.8731,217356.9635,215177.1763,768865.6898,171234.638,37845.64068,94175.13074,246341.6755,102905.8432,162371.3101,7951.040998,143567.9384,74601.59514,24342.67989,31811.19035,84601.93885,M,U
35,144296.4747,71060.14375,245596.9716,163186.2895,140187.0822,226558.7567,126871.571,198417.9363,174506.6783,393159.3854,346362.949,210437.4032,208739.4692,172477.5496,418693.7363,311722.7076,232477.764,241802.2732,696115.4883,159264.5037,36339.87135,149635.7297,334422.1851,114750.6254,158915.1075,7535.891218,149775.573,88818.55911,26501.1093,31501.69081,106561.524,M,U
36,152482.0634,75217.87946,262092.0446,173891.8029,149297.2803,240049.7653,134789.1738,211005.398,184759.0939,417887.0316,368512.0547,224538.0513,222140.6838,184447.6982,445370.1617,332171.846,247199.9262,258164.9775,737264.6954,169920.8024,38680.5246,159304.7214,356717.0455,122439.4514,169876.6468,8048.912092,159728.7204,94581.42068,28246.26484,33458.85547,113224.0064,M,U
37,161070.5454,79367.20705,275088.1456,182688.13,156908.6006,253130.2099,141884.6297,221972.5191,194922.263,439753.5042,387545.0592,235694.5146,233577.718,193330.3307,468439.8713,348975.3337,260066.0984,270882.7657,777646.7127,178374.0734,40666.80599,167463.9985,374518.4918,128523.1487,178103.4336,8443.326581,167721.5359,99409.49652,29670.59181,35226.16079,119175.7775,M,U
38,163424.628,80654.64642,281687.8295,186815.6958,160366.9234,257472.6977,144683.362,226556.8378,198126.4109,448620.6483,395725.7554,241316.0073,238561.3342,198355.6771,478229.7236,356859.0954,265411.0174,277504.408,790682.9913,182612.9457,41542.11181,171099.5301,383337.1475,131588.3248,182665.4731,8652.798223,171638.8062,101591.3836,30347.57983,35912.2285,121538.9808,M,U
39,164930.7841,81414.22825,284612.7547,188723.2543,161993.4368,259927.5901,146109.2341,228815.6919,199997.6861,453066.3198,399693.701,243817.5485,240960.1074,200464.2211,483012.4649,360502.849,268053.9497,280401.4134,798183.1082,184504.0002,41960.79198,172827.8821,387296.5251,132952.3768,184598.7174,8743.517614,173407.568,102620.6129,30658.29437,36265.03373,122738.3367,M,U
40,169910.4843,89882.33237,327102.9878,190653.2678,170087.1738,301933.8342,173016.9959,250252.1524,208848.1561,562767.6707,421615.4359,290886.5531,232011.1152,199194.1252,536586.823,399234.5974,314250.0183,319878.2672,751213.5461,191849.3189,45662.18847,170799.244,386198.356,129114.0669,177118.6435,8182.441202,178581.2527,114930.3184,32998.63257,36145.21449,129894.7861,M,U
41,151812.8863,80342.31176,293046.9491,170696.8116,152256.6699,269952.9732,154803.2995,223943.444,186689.8197,503641.2806,377392.2312,260548.8477,207693.1001,178506.8042,480333.8249,357498.5682,281232.7587,286558.6518,671644.2544,171856.2467,40880.14883,152895.4814,345888.0936,115647.447,158736.8345,7329.670635,159928.5781,102889.7498,29543.45155,32333.37523,116221.4358,M,U
42,159990.9831,84862.90429,313333.2967,181902.6717,162098.6565,285521.2706,164374.4763,237993.4528,197243.5238,535449.4598,401646.3085,278286.2578,221141.8535,191159.2217,511372.8673,381273.7078,298988.5401,306305.6177,710374.3526,183645.2646,43550.14677,162786.7119,369251.4083,123515.7851,170061.5246,7832.134943,170657.3785,109585.026,31476.73393,34293.58222,123411.8809,M,U
43,118665.1609,63190.65188,238191.9071,137505.1521,122339.5736,213091.6843,123502.3336,179076.4464,146934.8685,403163.3691,302952.2077,211169.9265,166930.5369,145691.2874,385931.9603,288604.8857,225114.0843,232735.0775,530165.1928,139467.9289,32903.30421,122868.9961,279962.9594,93720.73129,129704.9359,5947.623931,129297.1473,82762.91626,23786.24933,25716.69199,92731.20891,M,U
44,133479.5744,71073.33659,267784.0796,154607.1585,137560.1506,239661.6251,138881.1474,201369.0787,165262.6116,453345.2542,340647.6521,237414.2001,187698.062,163782.3925,433947.0505,324490.184,253134.2967,261652.0923,596270.467,156798.2852,36996.0313,138155.192,314762.5348,105368.5195,145808.6904,6686.689141,145371.1471,93058.27647,26744.82215,28920.21908,104278.179,M,U
45,160089.6588,93185.62417,288657.8541,164163.4593,143408.2131,311739.1175,156832.7816,233208.5971,195443.706,449262.7197,343088.3778,231015.933,181682.3559,162800.6136,443286.377,308551.4673,274862.8047,271287.6345,540896.7635,165894.584,39116.31941,134698.2786,297519.5252,99513.26085,143779.6776,6043.911468,150730.4086,87097.25796,25073.71542,26572.42723,91060.57495,M,U
46,161600.4045,93793.26297,283497.8047,162285.8216,141872.088,312703.9933,156059.9372,231813.3351,196459.0649,445644.1867,339461.3787,227144.1709,179633.0982,159447.9372,438969.177,304245.6035,272642.9624,266395.4988,540967.2925,162814.9913,38543.35493,133275.7295,292825.7054,97834.19938,140588.5025,5937.202608,148621.0736,86179.08004,24810.11725,26477.06721,90481.95823,M,U
47,191961.221,111220.91,331136.1908,190330.9259,166465.2758,370043.2831,183772.7866,272800.2885,232777.6125,523764.4471,398341.1442,265502.0801,210696.9823,185916.8447,515377.2094,356257.4058,320432.2104,311128.8181,639011.1611,190090.4603,45112.68551,156393.5194,342489.5044,114347.2553,163757.425,6935.854572,174024.0499,101128.7679,29114.51686,31204.5683,106455.5951,M,U
48,134854.0498,78340.86577,238643.5292,136324.5452,119148.5711,261466.9682,130821.2841,194388.9783,164160.6513,373946.3988,285077.3286,191136.5217,150889.0351,134339.7428,368544.5689,255782.6311,228780.2008,224258.5845,452752.1097,137085.571,32411.09545,111923.6576,246327.2571,82328.22441,118512.3074,4997.475055,124948.952,72371.90765,20834.972,22185.62237,75883.39294,M,U
49,78801.80417,45556.24631,133005.9281,76859.69749,67262.23657,151171.7674,74603.58095,110651.2657,95249.36979,212091.1798,160972.8078,106743.1037,85094.99258,74504.56836,208409.5799,143565.9584,129752.3091,124953.1219,260450.0529,76308.46378,18169.22994,63200.40687,137808.6788,45968.09066,65534.58796,2786.409536,70126.603,40867.92525,11765.9711,12681.1928,43166.86949,M,U
50,112734.6287,76208.88775,196949.9531,104309.2219,87326.0046,236413.7459,106635.6845,156162.6104,169236.4682,274939.1815,199368.3035,102718.3413,106963.2468,101099.3789,278648.2148,175115.8085,164653.884,148541.5967,291749.2884,93303.89621,20794.89975,77912.47633,159951.4287,50891.69269,71223.17598,2829.297715,98628.83644,45396.3885,11890.78658,14248.71856,46458.9532,M,U
51,100247.8249,67841.88059,177845.1512,93835.39523,78556.05471,210935.2349,95556.23889,140062.9903,150633.2812,246931.5128,179319.4394,92644.10308,96288.38295,91458.29761,250476.9614,157793.0421,147791.4712,134180.1726,261073.2075,84277.46063,18751.61642,69986.47233,144247.8093,45901.26762,64450.64649,2554.921207,88846.65428,40797.87149,10682.92454,12760.56795,41677.14508,M,U
52,125582.6539,85093.28392,226676.7503,119098.1048,99703.17633,265257.5774,120754.8834,177177.1234,188905.1441,312843.3555,227553.9084,117926.0862,122304.2845,116804.6199,317639.3734,200644.4264,187113.6305,171089.7473,329402.4238,107452.226,23863.44569,88682.88995,183589.2512,58428.62541,82339.66227,3256.540978,112938.1843,51724.62996,13539.32722,16114.62113,52732.04267,M,U
53,131418.5549,89158.75066,241274.5815,126251.9537,105689.9398,278645.0383,127463.9347,187206.3515,197896.5125,331048.6431,241178.4189,125360.4665,129746.492,124567.5582,336438.3133,213078.1593,197871.1443,182176.9131,347167.7621,114407.4266,25362.33852,93859.51314,195139.6859,62113.35479,87840.20358,3466.368613,119899.4617,54772.73893,14332.2653,16998.56464,55728.58994,M,U
54,117273.4057,79601.00955,216724.1304,113228.2923,94786.65456,249023.6425,114127.6368,167683.4993,176670.3643,296696.8902,216284.2453,112549.7255,116395.3586,111975.0757,301635.9062,191229.3908,177293.4548,163663.557,310658.7486,102778.2438,22768.63131,84125.53225,175190.0328,55766.3372,78970.12692,3113.691923,107592.2568,49102.31949,12846.79828,15216.10195,49920.93927,M,U
55,114814.2454,79005.88428,222891.4865,100169.759,78601.02295,235559.0369,112446.7142,154704.8267,181425.9923,332386.3892,204056.4272,144802.361,108060.7706,109106.3353,321909.5995,213499.6219,185665.902,182117.8926,291755.2849,107167.9985,21045.04572,111354.4863,221471.8341,55775.46954,86692.27535,2502.456918,99693.96651,52690.62786,12222.14767,15022.63746,40327.50161,M,U
56,114463.5242,78765.29211,222234.562,99872.2246,78367.15309,234845.1945,112109.2527,154241.1767,180872.9181,331395.1517,203449.4497,144375.5135,107739.8114,108785.8483,320952.3875,212868.9273,185111.211,181582.0566,290877.8055,106852.3536,20982.80476,111022.8204,220818.0936,55611.09704,86437.77629,2495.086561,99398.74816,52533.70097,12185.7749,14977.59014,40206.69301,M,U
57,99037.96761,68259.74157,195789.5826,87650.36325,68718.26714,204033.2436,97883.31487,134761.4058,156662.4247,290262.5781,178425.2347,127184.6327,94557.18774,95998.92541,281523.1332,187326.0973,161988.7808,160108.7966,253689.3821,94168.05377,18454.43623,97303.29336,194395.2884,48995.609,76299.54104,2198.927286,87366.97967,46043.44209,10684.39754,13082.41943,35136.55234,M,U
58,97197.70092,67068.72617,194634.281,86898.33244,68087.66473,200834.8282,96689.64738,133182.9173,153868.0719,287368.3543,176805.5907,126426.6348,93747.3175,95542.49589,279001.0249,186072.9988,160271.024,159257.446,250400.5631,93633.74219,18323.62122,96375.46297,193146.3603,48707.88999,75951.9494,2186.470774,86709.68778,45605.47263,10585.64137,12926.66523,34730.41611,M,U
59,83069.56225,57255.53784,164274.9708,73536.95146,57652.40612,171148.6934,82114.56591,113053.0917,131405.4457,243515.9514,149693.3895,106712.6238,79331.67363,80549.15487,236190.1368,157170.5949,135898.3654,134339.4375,212816.4692,79011.07018,15483.50708,81633.56648,163102.9073,41109.22555,64020.45596,1844.99554,73301.18942,38628.62724,8963.849062,10974.95709,29476.62667,M,U
60,75282.45024,52417.22061,160982.6779,67157.76585,51520.2142,154012.2616,79061.39176,113933.3211,128489.049,257337.0917,154043.2866,114053.458,78150.59558,85491.22906,230395.5711,160460.6177,144918.3777,145853.3022,216670.0308,81308.66779,15270.2968,82675.58489,179336.7461,45655.40322,66053.09362,1675.599479,75911.3504,39698.54701,8445.35272,10950.05943,29722.38577,M,U
61,69918.68214,48757.23411,151906.7612,63183.21238,48404.35006,143593.7761,73981.54376,106717.5072,119441.4922,241480.2588,144747.3963,107675.5053,73447.29288,80755.54117,216617.6843,151262.8297,135853.4503,137714.2587,202634.4481,76738.92939,14384.32425,77744.5356,169059.3368,43037.01035,62385.46741,1580.744705,71453.40397,37303.85173,7941.121113,10250.54738,27857.50262,M,U
62,58778.3629,41023.98373,128836.8201,53499.85305,40954.7554,120977.3126,62455.85888,90141.02169,100461.305,204178.2245,122479.8349,91347.24701,62154.33103,68530.49904,183352.5592,128220.153,114804.4618,116838.8318,171012.1132,65091.32383,12188.10842,65811.71098,143306.7335,36480.3118,52937.3009,1340.497841,60518.77485,31565.57014,6722.012871,8655.504727,23538.62114,M,U
63,57118.0899,39837.98639,124324.942,51693.2598,39595.64722,117357.9368,60490.04828,87266.11753,97584.59526,197507.5325,118407.9587,88129.69985,60083.42136,66100.62371,177212.0045,123783.6832,111102.2008,112717.2827,165670.5895,62806.73355,11770.19259,63602.98719,138347.414,35218.56692,51063.39736,1293.691277,58462.77953,30515.82325,6496.600474,8381.611514,22781.58251,M,U
64,52132.29145,36381.3015,114137.8182,47406.13683,36293.53822,107267.9537,55363.60531,79899.26791,89096.26203,180955.7451,108538.8363,80922.6386,55079.06217,60707.34242,162476.0877,113599.6101,101754.3296,103504.1875,151598.8093,57664.28424,10798.90843,58317.70583,126965.7874,32320.64959,46894.66363,1187.581098,53623.72742,27972.63703,5956.60278,7672.398228,20863.23057,M,U
65,45419.49457,29619.31659,93838.20958,43170.29184,35726.21072,97101.29163,48007.20633,68811.42612,66226.60563,165424.0192,87608.99755,82204.59849,50339.71976,52321.99407,145950.3603,100947.3832,86589.93198,89233.99732,127845.1677,52381.26676,9029.857288,55851.89595,123606.379,32436.67436,45019.73242,1020.34728,51254.04943,28364.19945,6129.673478,7765.569674,26660.13228,M,U
66,42791.96735,27918.18445,88843.47902,40831.82071,33771.73042,91601.96152,45340.33697,65009.43065,62428.27426,156406.5997,82851.61048,77844.29062,47614.21036,49558.63608,138026.4448,95540.25732,81843.69777,84516.38489,120740.6617,49613.33862,8544.471363,52842.82711,117002.0837,30702.56252,42642.50715,966.6484503,48490.69588,26819.94479,5794.757909,7332.931214,25184.25224,M,U
67,39422.79313,25705.38086,81332.21817,37427.83158,30979.12555,84249.36596,41639.18961,59678.259,57473.91657,143434.74,75958.50872,71244.95449,43643.2363,45343.1432,126541.057,87503.07621,75086.83727,77333.00358,110887.5551,45394.89689,7827.709123,48418.15051,107139.8731,28115.82255,39014.7515,884.199427,44432.80261,24593.32634,5315.08582,6735.825318,23122.36457,M,U
68,39588.34685,25786.86887,80744.38791,37244.51664,30868.66832,84350.37861,41577.63523,59545.9223,57644.81231,142853.7072,75611.64918,70697.42102,43426.65035,44969.11296,125959.8849,86943.57689,74838.7184,76705.32053,110729.0411,45023.52876,7781.331671,48145.94916,106419.3507,27928.92704,38691.9199,876.4975383,44187.2912,24489.61797,5295.230642,6728.547403,23077.18847,M,U
69,39426.65306,25671.94969,80077.55631,36968.91645,30655.3524,83914.18597,41322.07996,59163.83613,57383.81572,141841.0847,75061.35379,70101.60095,43104.26857,44580.74494,125041.9407,86252.3019,74328.71588,76046.62388,110050.4221,44635.82508,7720.809845,47776.85109,105560.2285,27704.25831,38357.39529,868.7779138,43850.11035,24314.52913,5258.307889,6688.167912,22931.33551,M,U
70,46134.3363,23811.78711,77631.63823,38055.81587,34139.19977,84103.90881,42130.78727,62971.1624,50273.88243,131091.3746,72498.74235,65163.36023,42185.47759,44159.77294,119339.8145,82070.65148,65634.32434,79119.81997,111151.5183,45554.71597,9553.228483,41209.07078,96364.27319,26921.22878,38912.73442,671.0959875,42804.33608,25399.51631,6199.700631,6963.612714,29344.1122,M,U
71,39400.72047,20292.39464,64887.98816,31969.20528,28712.32542,71440.58202,35588.02183,53140.0044,42827.90503,110134.9826,60808.20191,54373.65587,35353.09914,36790.57266,100174.1033,68718.61401,55253.68048,65940.28253,93844.04325,37972.66987,7982.72582,34507.07336,80553.63229,22500.07032,32443.27186,560.3278396,35909.05734,21379.23319,5231.762114,5899.406848,24776.3861,M,U
