Age,Beijin,Tianjin,Hebei,Shanxi1,Neimenggu,Liaoning,Jilin,Heilongjiang,Shanghai,Jiangsu,Zhejiang,Anhui,Fujian,Jiangxi,Shandong,Henan,Hubei,Hunan,Guangdong,Guagnxi,Hainan,Chongqing,Sichuan,Guizhou,Yunnan,Xizang,Shanxi,Gansu,Qinghai,Ningxia,Xinjiang,Gender,Hukou
3,0.000195994,0.000191192,0.000261381,0.000261381,0.000261381,0.000291406,0.000243144,0.000239261,0.000261381,0.000306675,0.000471432,0.000326696,0.00037151,0.000606989,0.000220558,0.000205609,0.000438219,0.000575485,0.000372412,0.000474475,0.000444887,0.000626645,0.000689763,0.001018601,0.001516507,0.000261381,0.000261381,0.000769988,0.000261381,0.000261381,0.001172148,F,R
4,0.000149121,0.000145466,0.000198869,0.000198869,0.000198869,0.000221714,0.000184994,0.00018204,0.000198869,0.000233331,0.000358685,0.000248563,0.00028266,0.000461822,0.000167809,0.000156435,0.000333415,0.000437852,0.000283346,0.000361,0.000338488,0.000476777,0.0005248,0.000774993,0.001153821,0.000198869,0.000198869,0.000585838,0.000198869,0.000198869,0.000891818,F,R
5,0.000146867,0.000234309,0.000210226,0.000210226,0.000210226,0.000296847,0.000215859,0.00022165,0.000210226,0.000258336,0.00038519,0.00028867,0.000358965,0.000401672,0.000211921,0.000196128,0.000317892,0.000384711,0.000263383,0.000374069,0.000279562,0.000609207,0.000558525,0.000749162,0.0006533,0.000210226,0.000210226,0.000423121,0.000210226,0.000210226,0.000572064,F,R
6,0.000118882,0.000189662,0.000170168,0.000170168,0.000170168,0.000240284,0.000174728,0.000179416,0.000170168,0.000209111,0.000311793,0.000233665,0.000290565,0.000325134,0.00017154,0.000158756,0.000257319,0.000311405,0.000213196,0.000302792,0.000226292,0.000493125,0.0004521,0.000606412,0.000528816,0.000170168,0.000170168,0.000342497,0.000170168,0.000170168,0.00046306,F,R
7,0.000106345,0.00016966,0.000152222,0.000152222,0.000152222,0.000214943,0.000156301,0.000160494,0.000152222,0.000187058,0.000278911,0.000209022,0.000259922,0.000290845,0.000153449,0.000142014,0.000230181,0.000278564,0.000190712,0.000270859,0.000202427,0.000441119,0.000404421,0.000542459,0.000473046,0.000152222,0.000152222,0.000306377,0.000152222,0.000152222,0.000414225,F,R
8,0.000106975,0.000170666,0.000153124,0.000153124,0.000153124,0.000216217,0.000157227,0.000161446,0.000153124,0.000188167,0.000280564,0.000210261,0.000261463,0.00029257,0.000154359,0.000142856,0.000231546,0.000280216,0.000191843,0.000272464,0.000203627,0.000443734,0.000406819,0.000545674,0.000475851,0.000153124,0.000153124,0.000308193,0.000153124,0.000153124,0.00041668,F,R
9,0.000100985,0.000161111,0.000144551,0.000144551,0.000144551,0.000204111,0.000148424,0.000152406,0.000144551,0.000177631,0.000264855,0.000198488,0.000246823,0.000276188,0.000145716,0.000134857,0.000218582,0.000264526,0.000181101,0.000257209,0.000192226,0.000418889,0.000384041,0.000515122,0.000449208,0.000144551,0.000144551,0.000290937,0.000144551,0.000144551,0.00039335,F,R
10,0.000210678,0.000230869,0.000264761,0.000264761,0.000264761,0.000211456,0.000185502,0.000185167,0.000264761,0.000243001,0.000234576,0.000247878,0.000290972,0.000309708,0.000195099,0.000152565,0.000286884,0.000300189,0.000213398,0.000283011,0.000309642,0.000316842,0.0004165,0.000514008,0.00049448,0.000264761,0.000264761,0.000334123,0.000264761,0.000264761,0.000526555,F,R
11,0.000214153,0.000234678,0.000269129,0.000269129,0.000269129,0.000214945,0.000188562,0.000188222,0.000269129,0.00024701,0.000238446,0.000251968,0.000295772,0.000314817,0.000198317,0.000155082,0.000291617,0.000305142,0.000216919,0.00028768,0.000314751,0.000322069,0.000423371,0.000522488,0.000502638,0.000269129,0.000269129,0.000339635,0.000269129,0.000269129,0.000535242,F,R
12,0.000187998,0.000206016,0.00023626,0.00023626,0.00023626,0.000188693,0.000165533,0.000165234,0.00023626,0.000216842,0.000209324,0.000221194,0.000259649,0.000276368,0.000174096,0.000136141,0.000256001,0.000267874,0.000190426,0.000252545,0.000276309,0.000282734,0.000371664,0.000458675,0.00044125,0.00023626,0.00023626,0.000298155,0.00023626,0.00023626,0.000469871,F,R
13,0.000201071,0.000220341,0.000252688,0.000252688,0.000252688,0.000201814,0.000177043,0.000176723,0.000252688,0.00023192,0.00022388,0.000236575,0.000277704,0.000295585,0.000186202,0.000145608,0.000273803,0.000286501,0.000203668,0.000270106,0.000295523,0.000302394,0.000397508,0.000490569,0.000471932,0.000252688,0.000252688,0.000318887,0.000252688,0.000252688,0.000502544,F,R
14,0.000197672,0.000216617,0.000248418,0.000248418,0.000248418,0.000198403,0.000174051,0.000173737,0.000248418,0.000228,0.000220096,0.000232577,0.00027301,0.000290589,0.000183055,0.000143147,0.000269175,0.000281659,0.000200225,0.000265541,0.000290528,0.000297283,0.000390789,0.000482278,0.000463956,0.000248418,0.000248418,0.000313497,0.000248418,0.000248418,0.00049405,F,R
15,0.000235804,0.00028753,0.000298511,0.000298511,0.000298511,0.000297036,0.000289102,0.00022608,0.000298511,0.000249541,0.000257923,0.000300409,0.000358072,0.000295745,0.000276567,0.000186246,0.000300295,0.000305977,0.00023247,0.000289216,0.000258538,0.000518247,0.000397104,0.00062461,0.000551935,0.000298511,0.000298511,0.000323607,0.000298511,0.000298511,0.000531798,F,R
16,0.000270959,0.000330398,0.000343015,0.000343015,0.000343015,0.00034132,0.000332204,0.000259786,0.000343015,0.000286745,0.000296376,0.000345196,0.000411456,0.000339837,0.0003178,0.000214013,0.000345065,0.000351594,0.000267128,0.000332335,0.000297083,0.000595511,0.000456307,0.000717732,0.000634222,0.000343015,0.000343015,0.000371853,0.000343015,0.000343015,0.000611082,F,R
17,0.000295703,0.000360569,0.000374339,0.000374339,0.000374339,0.000372489,0.00036254,0.000283509,0.000374339,0.000312931,0.000323441,0.000376719,0.00044903,0.000370871,0.000346821,0.000233556,0.000376576,0.000383702,0.000291522,0.000362684,0.000324213,0.000649893,0.000497977,0.000783275,0.000692139,0.000374339,0.000374339,0.00040581,0.000374339,0.000374339,0.000666886,F,R
18,0.000308062,0.000375639,0.000389984,0.000389984,0.000389984,0.000388057,0.000377693,0.000295358,0.000389984,0.000326009,0.000336959,0.000392464,0.000467797,0.000386371,0.000361316,0.000243318,0.000392315,0.000399738,0.000303706,0.000377842,0.000337763,0.000677054,0.00051879,0.000816012,0.000721066,0.000389984,0.000389984,0.000422771,0.000389984,0.000389984,0.000694758,F,R
19,0.000349359,0.000425995,0.000442263,0.000442263,0.000442263,0.000440078,0.000428324,0.000334953,0.000442263,0.000369712,0.000382129,0.000445075,0.000530508,0.000438166,0.000409752,0.000275935,0.000444906,0.000453325,0.000344419,0.000428493,0.000383042,0.000767817,0.000588336,0.000925402,0.000817729,0.000442263,0.000442263,0.000479445,0.000442263,0.000442263,0.000787893,F,R
20,0.000221273,0.000266984,0.000332498,0.000332498,0.000332498,0.000342384,0.000367918,0.000353757,0.000332498,0.000307835,0.00034239,0.000472477,0.000516317,0.000382098,0.000352182,0.000289118,0.000444353,0.00039755,0.000392997,0.000497086,0.000341513,0.000848297,0.0006874,0.001151515,0.000845074,0.000332498,0.000332498,0.00060447,0.000332498,0.000332498,0.000762771,F,R
21,0.000212782,0.000256739,0.000319739,0.000319739,0.000319739,0.000329245,0.0003538,0.000340182,0.000319739,0.000296022,0.000329251,0.000454347,0.000496504,0.000367435,0.000338668,0.000278024,0.000427302,0.000382295,0.000377916,0.000478011,0.000328408,0.000815745,0.000661022,0.001107328,0.000812646,0.000319739,0.000319739,0.000581275,0.000319739,0.000319739,0.000733501,F,R
22,0.000234831,0.000283342,0.00035287,0.00035287,0.00035287,0.000363362,0.000390461,0.000375432,0.00035287,0.000326696,0.000363368,0.000501427,0.000547952,0.000405509,0.000373761,0.000306832,0.000471579,0.000421908,0.000417076,0.000527543,0.000362438,0.000900273,0.000729517,0.001222069,0.000896852,0.00035287,0.00035287,0.000641507,0.00035287,0.00035287,0.000809506,F,R
23,0.000220088,0.000265554,0.000330717,0.000330717,0.000330717,0.00034055,0.000365948,0.000351863,0.000330717,0.000306186,0.000340556,0.000469947,0.000513552,0.000380052,0.000350296,0.00028757,0.000441974,0.000395421,0.000390893,0.000494424,0.000339684,0.000843755,0.000683719,0.001145349,0.000840549,0.000330717,0.000330717,0.000601233,0.000330717,0.000330717,0.000758686,F,R
24,0.000231293,0.000279074,0.000347554,0.000347554,0.000347554,0.000357888,0.000384579,0.000369776,0.000347554,0.000321775,0.000357894,0.000493873,0.000539697,0.0003994,0.00036813,0.00030221,0.000464475,0.000415552,0.000410793,0.000519595,0.000356978,0.000886711,0.000718527,0.001203659,0.000883342,0.000347554,0.000347554,0.000631842,0.000347554,0.000347554,0.000797311,F,R
25,0.00033601,0.000274932,0.000377722,0.000377722,0.000377722,0.000491796,0.00042886,0.000387638,0.000377722,0.000398287,0.000406829,0.000534111,0.000594365,0.000440574,0.000399859,0.000344654,0.000527616,0.000469189,0.000473386,0.000529402,0.000538099,0.001162077,0.000834041,0.001232676,0.000962678,0.000377722,0.000377722,0.000621439,0.000377722,0.000377722,0.000880359,F,R
26,0.000323985,0.000265093,0.000364204,0.000364204,0.000364204,0.000474196,0.000413512,0.000373766,0.000364204,0.000384033,0.00039227,0.000514996,0.000573093,0.000424807,0.000385549,0.00033232,0.000508734,0.000452398,0.000456444,0.000510456,0.000518842,0.001120488,0.000804192,0.001188561,0.000928225,0.000364204,0.000364204,0.000599199,0.000364204,0.000364204,0.000848853,F,R
27,0.0003851,0.000315099,0.000432906,0.000432906,0.000432906,0.000563647,0.000491515,0.000444272,0.000432906,0.000456476,0.000466266,0.000612143,0.0006812,0.000504941,0.000458278,0.000395008,0.000604699,0.000537736,0.000542546,0.000606746,0.000616714,0.001331853,0.000955893,0.001412767,0.001103323,0.000432906,0.000432906,0.00071223,0.000432906,0.000432906,0.001008977,F,R
28,0.000344156,0.000281598,0.000386879,0.000386879,0.000386879,0.000503719,0.000439257,0.000397036,0.000386879,0.000407943,0.000416692,0.00054706,0.000608774,0.000451255,0.000409553,0.00035301,0.000540407,0.000480564,0.000484863,0.000542237,0.000551145,0.00119025,0.000854262,0.001262561,0.000986017,0.000386879,0.000386879,0.000636506,0.000386879,0.000386879,0.000901703,F,R
29,0.000392474,0.000321133,0.000441196,0.000441196,0.000441196,0.00057444,0.000500927,0.000452779,0.000441196,0.000465217,0.000475195,0.000623865,0.000694244,0.00051461,0.000467053,0.000402572,0.000616279,0.000548034,0.000552936,0.000618365,0.000628524,0.001357357,0.000974197,0.00143982,0.00112445,0.000441196,0.000441196,0.000725869,0.000441196,0.000441196,0.001028298,F,R
30,0.000377939,0.000486508,0.000527084,0.000527084,0.000527084,0.000573927,0.000489206,0.000501144,0.000527084,0.000492864,0.000567341,0.000829313,0.000742431,0.00067061,0.000593059,0.000537744,0.000771077,0.000746386,0.000695213,0.00071611,0.000469522,0.001392353,0.001122467,0.001448357,0.0011564,0.000527084,0.000527084,0.000929028,0.000527084,0.000527084,0.001010303,F,R
31,0.000388115,0.000499608,0.000541276,0.000541276,0.000541276,0.000589381,0.000502378,0.000514638,0.000541276,0.000506135,0.000582617,0.000851643,0.000762422,0.000688666,0.000609027,0.000552223,0.000791839,0.000766483,0.000713932,0.000735392,0.000482164,0.001429844,0.001152691,0.001487355,0.001187537,0.000541276,0.000541276,0.000954043,0.000541276,0.000541276,0.001037506,F,R
32,0.000371307,0.000477972,0.000517836,0.000517836,0.000517836,0.000563857,0.000480622,0.000492351,0.000517836,0.000484216,0.000557386,0.000814761,0.000729404,0.000658843,0.000582652,0.000528308,0.000757547,0.000733289,0.000683014,0.000703545,0.000461283,0.001367922,0.001102772,0.001422943,0.001136109,0.000517836,0.000517836,0.000912727,0.000517836,0.000517836,0.000992575,F,R
33,0.000429971,0.000553488,0.00059965,0.00059965,0.00059965,0.000652942,0.000556557,0.000570138,0.00059965,0.000560718,0.000645449,0.000943487,0.000844645,0.000762935,0.000674707,0.000611777,0.000877234,0.000849143,0.000790925,0.000814699,0.000534162,0.001584043,0.001277001,0.001647757,0.001315606,0.00059965,0.00059965,0.001056931,0.00059965,0.00059965,0.001149394,F,R
34,0.000482,0.000620463,0.000672211,0.000672211,0.000672211,0.000731952,0.000623903,0.000639128,0.000672211,0.000628568,0.000723552,0.001057655,0.000946852,0.000855254,0.000756351,0.000685805,0.000983384,0.000951895,0.000886632,0.000913283,0.000598799,0.001775722,0.001431526,0.001847145,0.001474802,0.000672211,0.000672211,0.001184826,0.000672211,0.000672211,0.001288478,F,R
35,0.000588158,0.000549774,0.000874301,0.000874301,0.000874301,0.000831223,0.000826661,0.000724809,0.000874301,0.000798986,0.000736991,0.001055715,0.001008509,0.000919581,0.000812723,0.000834692,0.001095825,0.001066902,0.00097246,0.001052601,0.000750685,0.00168891,0.00127316,0.001586471,0.001302316,0.000874301,0.000874301,0.00087976,0.000874301,0.000874301,0.001189181,F,R
36,0.000598883,0.000559799,0.000890243,0.000890243,0.000890243,0.00084638,0.000841735,0.000738026,0.000890243,0.000813555,0.000750429,0.001074965,0.001026899,0.000936349,0.000827543,0.000849912,0.001115807,0.001086357,0.000990192,0.001071794,0.000764374,0.001719707,0.001296375,0.001615399,0.001326063,0.000890243,0.000890243,0.000895802,0.000890243,0.000890243,0.001210866,F,R
37,0.000636434,0.000594899,0.000946064,0.000946064,0.000946064,0.000899449,0.000894514,0.000784302,0.000946064,0.000864567,0.000797483,0.001142368,0.001091287,0.00099506,0.000879432,0.000903203,0.00118577,0.001154473,0.00105228,0.001138998,0.000812302,0.001827536,0.001377661,0.001716688,0.001409211,0.000946064,0.000946064,0.000951971,0.000946064,0.000946064,0.001286789,F,R
38,0.000644081,0.000602047,0.000957431,0.000957431,0.000957431,0.000910256,0.000905261,0.000793725,0.000957431,0.000874955,0.000807065,0.001156094,0.001104399,0.001007016,0.000889998,0.000914055,0.001200017,0.001168345,0.001064923,0.001152684,0.000822062,0.001849494,0.001394214,0.001737315,0.001426142,0.000957431,0.000957431,0.000963409,0.000957431,0.000957431,0.00130225,F,R
39,0.000731356,0.000683626,0.001087166,0.001087166,0.001087166,0.001033599,0.001027927,0.000901278,0.001087166,0.000993514,0.000916425,0.001312748,0.001254049,0.001143469,0.001010596,0.001037913,0.001362624,0.001326659,0.001209224,0.001308876,0.000933454,0.002100107,0.001583134,0.001972726,0.001619389,0.001087166,0.001087166,0.001093954,0.001087166,0.001087166,0.00147871,F,R
40,0.000951369,0.000963432,0.001148023,0.001148023,0.001148023,0.001174576,0.001159781,0.001176557,0.001148023,0.00110986,0.00105549,0.001395527,0.001243041,0.001265122,0.001038802,0.00111385,0.001333733,0.001385078,0.001212835,0.001415411,0.001087383,0.002174259,0.001594495,0.00195674,0.00162362,0.001148023,0.001148023,0.001232207,0.001148023,0.001148023,0.00143578,F,R
41,0.00110876,0.00112282,0.001337948,0.001337948,0.001337948,0.001368894,0.001351651,0.001371203,0.001337948,0.001293472,0.001230107,0.001626398,0.001448686,0.001474419,0.001210658,0.001298121,0.001554381,0.001614221,0.001413482,0.001649572,0.001267276,0.002533961,0.001858283,0.002280457,0.001892226,0.001337948,0.001337948,0.00143606,0.001337948,0.001337948,0.00167331,F,R
42,0.001003142,0.001015862,0.001210498,0.001210498,0.001210498,0.001238495,0.001222895,0.001240584,0.001210498,0.001170258,0.001112929,0.00147147,0.001310687,0.001333969,0.001095333,0.001174465,0.001406314,0.001460454,0.001278837,0.001492437,0.001146558,0.002292581,0.001681266,0.002063225,0.001711976,0.001210498,0.001210498,0.001299263,0.001210498,0.001210498,0.001513914,F,R
43,0.001187936,0.001202999,0.00143349,0.00143349,0.00143349,0.001466645,0.001448171,0.001469119,0.00143349,0.001385838,0.001317948,0.001742538,0.001552136,0.001579707,0.00129711,0.001390819,0.001665378,0.001729491,0.001514418,0.001767367,0.001357772,0.002714909,0.001990981,0.002443302,0.002027349,0.00143349,0.00143349,0.001538607,0.00143349,0.00143349,0.0017928,F,R
44,0.001284335,0.00130062,0.001549815,0.001549815,0.001549815,0.00158566,0.001565687,0.001588335,0.001549815,0.001498296,0.001424897,0.001883941,0.001678088,0.001707897,0.001402368,0.001503681,0.00180052,0.001869836,0.00163731,0.001910785,0.001467952,0.002935218,0.002152545,0.002641571,0.002191864,0.001549815,0.001549815,0.001663462,0.001549815,0.001549815,0.001938282,F,R
45,0.001588644,0.001498086,0.001806838,0.001806838,0.001806838,0.001943767,0.001915948,0.001798445,0.001806838,0.001678836,0.001619283,0.001889881,0.001794982,0.001817354,0.001633549,0.001804163,0.001976027,0.002020672,0.001914122,0.001906299,0.001344016,0.002789053,0.002197008,0.002389381,0.002441753,0.001806838,0.001806838,0.001819598,0.001806838,0.001806838,0.002753507,F,R
46,0.00174203,0.001642728,0.00198129,0.00198129,0.00198129,0.002131439,0.002100935,0.001972087,0.00198129,0.00184093,0.001775627,0.002072351,0.001968289,0.001992822,0.00179127,0.001978356,0.002166815,0.00221577,0.002098932,0.002090354,0.001473782,0.003058338,0.002409131,0.002620078,0.002677506,0.00198129,0.00198129,0.001995282,0.00198129,0.00198129,0.003019361,F,R
47,0.00167021,0.001575002,0.001899606,0.001899606,0.001899606,0.002043565,0.002014318,0.001890782,0.001899606,0.001765032,0.001702422,0.001986913,0.001887141,0.001910663,0.00171742,0.001896793,0.002077482,0.002124419,0.002012398,0.002004173,0.001413022,0.00293225,0.002309808,0.002512058,0.002567119,0.001899606,0.001899606,0.001913021,0.001899606,0.001899606,0.00289488,F,R
48,0.001492112,0.001407057,0.001697047,0.001697047,0.001697047,0.001825656,0.001799528,0.001689165,0.001697047,0.001576824,0.001520889,0.001775044,0.001685911,0.001706925,0.001534288,0.001694535,0.001855956,0.001897888,0.001797812,0.001790465,0.001262348,0.002619579,0.002063509,0.002244192,0.002293382,0.001697047,0.001697047,0.001709032,0.001697047,0.001697047,0.002586193,F,R
49,0.002407272,0.00227005,0.002737901,0.002737901,0.002737901,0.002945389,0.002903236,0.002725183,0.002737901,0.00254394,0.002453699,0.002863736,0.002719935,0.002753837,0.002475316,0.002733847,0.002994273,0.003061923,0.002900468,0.002888614,0.002036587,0.004226251,0.003329125,0.003620628,0.003699987,0.002737901,0.002737901,0.002757236,0.002737901,0.002737901,0.004172388,F,R
50,0.00208508,0.002375337,0.00289083,0.00289083,0.00289083,0.002872624,0.003020502,0.003138289,0.00289083,0.002606205,0.002415525,0.003110315,0.002658193,0.002606637,0.00269044,0.003049477,0.002988618,0.003277739,0.002789374,0.002622877,0.002105755,0.003943202,0.003582786,0.003467028,0.003734153,0.00289083,0.00289083,0.003188896,0.00289083,0.00289083,0.004986953,F,R
51,0.002609269,0.002972496,0.003617585,0.003617585,0.003617585,0.003594801,0.003779857,0.003927254,0.003617585,0.003261405,0.003022788,0.003892247,0.003326463,0.003261945,0.003366817,0.003816115,0.003739957,0.004101762,0.003490622,0.003282268,0.002635142,0.004934523,0.004483499,0.004338639,0.004672919,0.003617585,0.003617585,0.003990585,0.003617585,0.003617585,0.006240673,F,R
52,0.002579105,0.002938134,0.003575765,0.003575765,0.003575765,0.003553245,0.003736161,0.003881855,0.003575765,0.003223703,0.002987844,0.003847253,0.003288008,0.003224237,0.003327896,0.003772001,0.003696723,0.004054345,0.00345027,0.003244325,0.00260468,0.004877479,0.004431669,0.004288483,0.0046189,0.003575765,0.003575765,0.003944453,0.003575765,0.003575765,0.00616853,F,R
53,0.002494098,0.002841292,0.003457907,0.003457907,0.003457907,0.003436129,0.003613016,0.003753908,0.003457907,0.003117449,0.002889364,0.003720446,0.003179635,0.003117965,0.003218208,0.003647674,0.003574878,0.003920713,0.003336548,0.003137391,0.002518829,0.004716716,0.0042856,0.004147134,0.00446666,0.003457907,0.003457907,0.003814443,0.003457907,0.003457907,0.005965213,F,R
54,0.0029437,0.003353482,0.004081252,0.004081252,0.004081252,0.004055548,0.004264322,0.004430612,0.004081252,0.003679421,0.003410219,0.004391118,0.003752816,0.00368003,0.003798343,0.004305228,0.004219309,0.004627486,0.003938016,0.003702958,0.002972889,0.005566982,0.00505815,0.004894723,0.005271849,0.004081252,0.004081252,0.004502059,0.004081252,0.004081252,0.007040542,F,R
55,0.00390557,0.003642809,0.004831563,0.004831563,0.004831563,0.004727802,0.005477768,0.005401894,0.004831563,0.003822156,0.003480334,0.004299115,0.003778522,0.004178657,0.003990716,0.004666085,0.004474961,0.004641862,0.004194566,0.004029643,0.003195297,0.005009186,0.004613882,0.004918141,0.005427602,0.004831563,0.004831563,0.00527846,0.004831563,0.004831563,0.008206273,F,R
56,0.003988916,0.003720548,0.00493467,0.00493467,0.00493467,0.004828694,0.005594665,0.005517172,0.00493467,0.003903722,0.003554605,0.00439086,0.003859157,0.004267831,0.004075879,0.00476566,0.004570458,0.004740921,0.004284079,0.004115637,0.003263486,0.005116083,0.004712343,0.005023096,0.005543428,0.00493467,0.00493467,0.005391104,0.00493467,0.00493467,0.008381398,F,R
57,0.004553576,0.004247218,0.005633208,0.005633208,0.005633208,0.005512231,0.006386631,0.006298167,0.005633208,0.004456322,0.004057785,0.005012417,0.004405449,0.004871973,0.004652849,0.005440274,0.00521744,0.005412032,0.004890521,0.004698235,0.003725456,0.005840302,0.00537941,0.005734151,0.006328141,0.005633208,0.005633208,0.006154254,0.005633208,0.005633208,0.009567845,F,R
58,0.004494114,0.004191757,0.005559647,0.005559647,0.005559647,0.00544025,0.006303232,0.006215923,0.005559647,0.004398129,0.004004797,0.004946964,0.004347921,0.004808353,0.004592091,0.005369233,0.005149308,0.00534136,0.004826659,0.004636884,0.003676808,0.005764037,0.005309163,0.005659273,0.006245506,0.005559647,0.005559647,0.006073889,0.005559647,0.005559647,0.009442905,F,R
59,0.005563555,0.005189247,0.006882648,0.006882648,0.006882648,0.006734838,0.007803179,0.007695094,0.006882648,0.005444729,0.004957798,0.006124167,0.005382573,0.005952572,0.005684847,0.006646921,0.006374663,0.006612416,0.005975234,0.005740299,0.004551758,0.007135675,0.006572558,0.007005981,0.007731716,0.006882648,0.006882648,0.007519261,0.006882648,0.006882648,0.011689984,F,R
60,0.007186308,0.006665123,0.008397439,0.008397439,0.008397439,0.007702108,0.009593621,0.009674096,0.008397439,0.006103446,0.00545454,0.006532447,0.00635639,0.006987023,0.006769238,0.007783805,0.007459358,0.007156808,0.007070753,0.006422527,0.005588108,0.007552964,0.007402774,0.007806651,0.009668824,0.008397439,0.008397439,0.008845157,0.008397439,0.008397439,0.013319432,F,R
61,0.007174355,0.006654037,0.008383472,0.008383472,0.008383472,0.007689297,0.009577664,0.009658005,0.008383472,0.006093294,0.005445468,0.006521582,0.006345818,0.006975401,0.006757979,0.007770859,0.007446952,0.007144904,0.007058992,0.006411845,0.005578814,0.007540401,0.007390461,0.007793667,0.009652742,0.008383472,0.008383472,0.008830445,0.008383472,0.008383472,0.013297278,F,R
62,0.008489189,0.007873513,0.009919899,0.009919899,0.009919899,0.009098503,0.011332948,0.011428013,0.009919899,0.007210003,0.00644345,0.007716783,0.007508806,0.008253773,0.007996504,0.009195013,0.008811743,0.00845434,0.008352683,0.007586934,0.006601234,0.008922319,0.0087449,0.009222001,0.011421785,0.009919899,0.009919899,0.010448788,0.009919899,0.009919899,0.015734251,F,R
63,0.009111493,0.008450684,0.010647081,0.010647081,0.010647081,0.009765473,0.012163715,0.012265749,0.010647081,0.007738536,0.006915791,0.008282465,0.008059243,0.008858819,0.008582691,0.009869057,0.009457692,0.00907409,0.00896498,0.008143098,0.007085141,0.009576374,0.009385949,0.009898024,0.012259065,0.010647081,0.010647081,0.011214741,0.010647081,0.010647081,0.016887657,F,R
64,0.010788204,0.010005793,0.012606374,0.012606374,0.012606374,0.011562531,0.014402101,0.014522912,0.012606374,0.009162594,0.008188445,0.009806617,0.009542317,0.010489033,0.010162092,0.011685177,0.011198112,0.010743918,0.01061473,0.009641604,0.00838896,0.011338634,0.011113166,0.011719474,0.014514997,0.012606374,0.012606374,0.013278495,0.012606374,0.012606374,0.019995351,F,R
65,0.011529552,0.013852082,0.014384415,0.014384415,0.014384415,0.013736255,0.01621471,0.016265352,0.014384415,0.009970526,0.008602303,0.010882078,0.010329449,0.011825052,0.011217819,0.012258975,0.012073697,0.011669664,0.011388072,0.009893275,0.008070317,0.012114562,0.011448303,0.012897599,0.014389029,0.014384415,0.014384415,0.014699288,0.014384415,0.014384415,0.020009939,F,R
66,0.012108599,0.014547773,0.015106841,0.015106841,0.015106841,0.014426129,0.017029059,0.017082245,0.015106841,0.010471274,0.009034336,0.011428607,0.010848224,0.012418939,0.01178121,0.012874656,0.012680073,0.012255748,0.011960013,0.010390143,0.008475632,0.01272299,0.01202327,0.013545354,0.015111687,0.015106841,0.015106841,0.015437528,0.015106841,0.015106841,0.021014895,F,R
67,0.014644524,0.017594538,0.018270693,0.018270693,0.018270693,0.017447419,0.020595485,0.020659809,0.018270693,0.012664291,0.010926412,0.01382212,0.013120186,0.01501986,0.014248569,0.015571017,0.015335682,0.014822491,0.01446482,0.012566169,0.010250698,0.015387587,0.014541324,0.016382181,0.018276553,0.018270693,0.018270693,0.018670636,0.018270693,0.018270693,0.025416081,F,R
68,0.016295585,0.019578192,0.020330578,0.020330578,0.020330578,0.019414486,0.022917473,0.022989049,0.020330578,0.014092096,0.012158284,0.015380462,0.01459939,0.016713237,0.015854989,0.017326534,0.017064667,0.016493617,0.016095621,0.013982912,0.011406388,0.017122424,0.016180751,0.01822915,0.020337099,0.020330578,0.020330578,0.020775612,0.020330578,0.020330578,0.028281555,F,R
69,0.018463993,0.022183408,0.023035912,0.023035912,0.023035912,0.021997918,0.025967038,0.026048139,0.023035912,0.015967292,0.013776153,0.017427097,0.01654209,0.018937222,0.017964769,0.019632128,0.019335415,0.018688377,0.018237421,0.015843579,0.012924205,0.019400857,0.018333879,0.020654852,0.023043301,0.023035912,0.023035912,0.023540165,0.023035912,0.023035912,0.032044904,F,R
70,0.023968976,0.026984678,0.028792379,0.028792379,0.028792379,0.025135376,0.027382422,0.027537808,0.028792379,0.018616349,0.016829145,0.020505844,0.018806483,0.021802562,0.022389873,0.023874186,0.022603838,0.020244256,0.02042483,0.017738415,0.015019544,0.021276226,0.019715568,0.022967806,0.025223073,0.028792379,0.028792379,0.02544378,0.028792379,0.028792379,0.03123995,F,R
71,0.029725335,0.033465283,0.035707119,0.035707119,0.035707119,0.031171855,0.033958549,0.034151253,0.035707119,0.023087227,0.020870811,0.025430502,0.023323023,0.027038638,0.027766997,0.02960778,0.028032347,0.02510609,0.025330031,0.02199845,0.018626619,0.026385897,0.024450434,0.028483724,0.031280614,0.035707119,0.035707119,0.031554325,0.035707119,0.035707119,0.038742496,F,R
72,0.030852716,0.034734508,0.03706137,0.03706137,0.03706137,0.032354098,0.035246482,0.035446494,0.03706137,0.023962848,0.021662371,0.026394995,0.024207587,0.028064122,0.028820105,0.030730702,0.029095519,0.026058279,0.026290713,0.022832777,0.019333063,0.027386625,0.025377756,0.029564016,0.032466981,0.03706137,0.03706137,0.032751074,0.03706137,0.03706137,0.040211868,F,R
73,0.034174449,0.038474171,0.041051552,0.041051552,0.041051552,0.035837476,0.039041266,0.039262812,0.041051552,0.026542788,0.023994632,0.02923679,0.026813877,0.031085623,0.031922998,0.034039299,0.032228064,0.028863822,0.029121282,0.02529105,0.021414542,0.030335183,0.028110032,0.032747001,0.035962513,0.041051552,0.041051552,0.036277192,0.041051552,0.041051552,0.044541246,F,R
